,30,60,90,180,360,data
472,0,0,0,0,0,2018-05-19
473,0,0,0,0,0,2018-05-20
474,0.02889245586,-0.001552795031,0,0,0.001422475107,2018-05-21
475,0,0,0,-0.00772797527,-0.01136363636,2018-05-22
476,0,0,-0.007598784195,0.003115264798,0,2018-05-23
477,0,0.001555209953,0.007656967841,0.003105590062,0,2018-05-24
478,0,0,0.006079027356,0.003095975232,0.007183908046,2018-05-25
479,0,0,0,0,0,2018-05-26
480,0,0,0,0,0,2018-05-27
481,0.001560062402,0.003105590062,0,0,0.01854493581,2018-05-28
482,0.001557632399,0,0,0.00462962963,0.00700280112,2018-05-29
483,0,0,0.0166163142,0.003072196621,0,2018-05-30
484,0,0,0,0,0,2018-05-31
485,0,-0.001547987616,-0.004457652303,0,-0.006954102921,2018-06-01
486,0,0,0,0,0,2018-06-02
487,0,0,0,0,0,2018-06-03
488,0,0.001550387597,0,0,-0.008403361345,2018-06-04
489,0.003110419907,0,0,0.006125574273,0.03672316384,2018-06-05
490,0.003100775194,0,0.02835820896,0.00304414003,0,2018-06-06
491,0,0.0479876161,0.07982583454,0.04855842185,0,2018-06-07
492,0,-0.01624815362,-0.02822580645,-0.01447178003,0.09400544959,2018-06-08
493,0,0,0,0,0,2018-06-09
494,0,0,0,0,0,2018-06-10
495,0.01081916538,-0.003003003003,0,0,-0.01245330012,2018-06-11
496,0,0,0,-0.01468428781,0,2018-06-12
497,0.003058103976,0,-0.01244813278,0.01043219076,0,2018-06-13
498,0,0.03012048193,0.04621848739,0.03097345133,0,2018-06-14
499,0,-0.02777777778,-0.03078982597,-0.03004291845,0.03026481715,2018-06-15
500,0,0,0,0,0,2018-06-16
501,0,0,0,0,0,2018-06-17
502,-0.01219512195,-0.01052631579,0,0,-0.01223990208,2018-06-18
503,-0.00462962963,0,0,-0.02359882006,-0.02850061958,2018-06-19
504,0,0,-0.03453038674,-0.001510574018,0,2018-06-20
505,0,-0.01215805471,0.001430615165,-0.004538577912,0,2018-06-21
506,0,-0.001538461538,0,-0.003039513678,0.01020408163,2018-06-22
507,0,0,0,0,0,2018-06-23
508,0,0,0,0,0,2018-06-24
509,-0.006201550388,-0.003081664099,0,0,0,2018-06-25
510,0,0,0,-0.004573170732,-0.02525252525,2018-06-26
511,0.001560062402,0,-0.008571428571,0.004594180704,0,2018-06-27
512,0,0,0,-0.009146341463,0,2018-06-28
513,0,0.00772797527,-0.01873198847,0.001538461538,-0.01813471503,2018-06-29
514,0,0,0,0,0,2018-06-30
515,0,0,0,0,0,2018-07-01
516,0,-0.009202453988,0,0,-0.002638522427,2018-07-02
517,-0.001557632399,0,0,0.00153609831,0.01322751323,2018-07-03
518,0.001560062402,0,0.004405286344,0.001533742331,0,2018-07-04
519,0,0.00773993808,0,0.006125574273,0,2018-07-05
520,0,-0.006144393241,-0.002923976608,-0.004566210046,-0.009138381201,2018-07-06
521,0,0,0,0,0,2018-07-07
522,0,0,0,0,0,2018-07-08
523,0,0,0,0,0,2018-07-09
524,0.001557632399,0,0,-0.001529051988,-0.006587615283,2018-07-10
525,0.001555209953,0,0.00293255132,0.003062787136,0,2018-07-11
526,0,0.001545595054,0.008771929825,0.001526717557,0,2018-07-12
527,-0.003105590062,-0.00462962963,0,0,0.006631299735,2018-07-13
528,0,0,0,0,0,2018-07-14
529,0,0,0,0,0,2018-07-15
530,0,0,0,0,0,2018-07-16
531,-0.001557632399,0,0,-0.0137195122,-0.01185770751,2018-07-17
532,0,0,-0.01594202899,0.003091190108,0,2018-07-18
533,0,-0.001550387597,0,-0.001540832049,0,2018-07-19
534,0,-0.003105590062,-0.00441826215,-0.001543209877,0.001333333333,2018-07-20
535,0,0,0,0,0,2018-07-21
536,0,0,0,0,0,2018-07-22
537,0.001560062402,0.003115264798,0,0,0.007989347537,2018-07-23
538,-0.001557632399,0,0,0.004636785162,-0.005284015852,2018-07-24
539,0,0,-0.007396449704,-0.006153846154,0,2018-07-25
540,0,-0.001552795031,0.001490312966,0.003095975232,0,2018-07-26
541,0,0,-0.001488095238,-0.003086419753,-0.01859229748,2018-07-27
542,0,0,0,0,0,2018-07-28
543,0,0,0,0,0,2018-07-29
544,0,0,0,0,0.002706359946,2018-07-30
545,0,0,0,0.001547987616,-0.001349527665,2018-07-31
546,0,0,0.001490312966,-0.001545595054,0,2018-08-01
547,0,-0.001555209953,0,-0.001547987616,0,2018-08-02
548,0,0,0,0.003100775194,-0.002702702703,2018-08-03
549,0,0,0,0,0,2018-08-04
550,0,0,0,0,0,2018-08-05
551,-0.001560062402,0.001557632399,0,0,0.00135501355,2018-08-06
552,0.0015625,0,0,0.001545595054,0.009472259811,2018-08-07
553,0,0,0.00744047619,0,0,2018-08-08
554,0,0.001555209953,0.005908419498,0.001543209877,0,2018-08-09
555,0,0.003105590062,0.02202643172,0.006163328197,0.05361930295,2018-08-10
556,0,0,0,0,0,2018-08-11
557,0,0,0,0,0,2018-08-12
558,0.001560062402,0,0,0,0.005089058524,2018-08-13
559,-0.001557632399,0,0,-0.001531393568,-0.02911392405,2018-08-14
560,0,0,-0.007183908046,0.001533742331,0,2018-08-15
561,0,-0.001547987616,-0.004341534009,-0.001531393568,0,2018-08-16
562,0,0.001550387597,-0.001453488372,0,0.001303780965,2018-08-17
563,0,0,0,0,0,2018-08-18
564,0,0,0,0,0,2018-08-19
565,0.001560062402,0.001547987616,0,0,0.01171875,2018-08-20
566,0.001557632399,0,0,0.009202453988,0.02702702703,2018-08-21
567,0,0,0.02037845706,0,0,2018-08-22
568,0,0.006182380216,0.01569186876,0.006079027356,0,2018-08-23
569,0,0,-0.001404494382,0.001510574018,0.002506265664,2018-08-24
570,0,0,0,0,0,2018-08-25
571,0,0,0,0,0,2018-08-26
572,0,-0.003072196621,0,0,-0.0025,2018-08-27
573,0.001555209953,0,0,0.001508295626,0.007518796992,2018-08-28
574,0,0,0.002812939522,-0.001506024096,0,2018-08-29
575,0,0.009244992296,0.02945301543,0.01960784314,0,2018-08-30
576,0,-0.003053435115,-0.008174386921,-0.004437869822,0.01865671642,2018-08-31
577,0,0,0,0,0,2018-09-01
578,0,0,0,0,0,2018-09-02
579,0.006211180124,0,0,0,0.01098901099,2018-09-03
580,0,0,0,0.002971768202,0.006038647343,2018-09-04
581,-0.001543209877,0,0,-0.001481481481,0,2018-09-05
582,0,-0.009188361409,0,-0.01038575668,0,2018-09-06
583,0,0,0,0,0,2018-09-07
584,0,0,0,0,0,2018-09-08
585,0,0,0,0,0,2018-09-09
586,-0.004636785162,0.004636785162,0,0,-0.01920768307,2018-09-10
587,0.001552795031,0,0,0.004497751124,-0.009791921665,2018-09-11
588,0,0,-0.01510989011,-0.001492537313,0,2018-09-12
589,0,0.009230769231,0.01394700139,0.008968609865,0,2018-09-13
590,0,0.004573170732,0.005502063274,0.004444444444,0.008652657602,2018-09-14
591,0,0,0,0,0,2018-09-15
592,0,0,0,0,0,2018-09-16
593,0,-0.006069802731,0,0,-0.01348039216,2018-09-17
594,0.001550387597,0,0,-0.01179941003,0,2018-09-18
595,-0.001547987616,0,-0.0123119015,0.002985074627,0,2018-09-19
596,0,-0.007633587786,-0.009695290859,-0.01041666667,-0.007453416149,2018-09-20
597,0,0,0,0,0,2018-09-21
598,0,0,0,0,0,2018-09-22
599,0,0,0,0,0,2018-09-23
600,-0.004651162791,0.003076923077,0,0,0.006257822278,2018-09-24
601,0,0,0,0.006015037594,0.001243781095,2018-09-25
602,-0.001557632399,0,-0.001398601399,0,0,2018-09-26
603,0,-0.003067484663,-0.00700280112,-0.007473841555,0,2018-09-27
604,0,0.003076923077,0.005641748942,0.006024096386,-0.01242236025,2018-09-28
605,0,0,0,0,0,2018-09-29
606,0,0,0,0,0,2018-09-30
607,0,0,0,0,-0.01006289308,2018-10-01
608,0,0,0,-0.008982035928,-0.005082592122,2018-10-02
609,0,0,-0.007012622721,0,0,2018-10-03
610,0,-0.001533742331,0.001412429379,0.003021148036,0,2018-10-04
611,0,0.00153609831,0.002820874471,0.001506024096,0.01021711367,2018-10-05
612,0,0,0,0,0,2018-10-06
613,0,0,0,0,0,2018-10-07
614,0.001560062402,-0.006134969325,0,0,-0.04424778761,2018-10-08
615,0.001557632399,0,0,-0.01804511278,-0.02777777778,2018-10-09
616,0.001555209953,0,-0.04500703235,0.004594180704,0,2018-10-10
617,0,0,-0.00736377025,-0.003048780488,0,2018-10-11
618,0,0,0,0,0,2018-10-12
619,0,0,0,0,0,2018-10-13
620,0,0,0,0,0,2018-10-14
621,0,0.001543209877,0,0,-0.005442176871,2018-10-15
622,0,0,0,-0.003058103976,-0.008207934337,2018-10-16
623,-0.001552795031,0,-0.007418397626,-0.001533742331,0,2018-10-17
624,0,-0.003081664099,0.001494768311,0,0,2018-10-18
625,0,0,0.001492537313,0.00153609831,0.008275862069,2018-10-19
626,0,0,0,0,0,2018-10-20
627,0,0,0,0,0,2018-10-21
628,0,-0.001545595054,0,0,-0.0123119015,2018-10-22
629,-0.001555209953,0,0,-0.006134969325,-0.005540166205,2018-10-23
630,0.001557632399,0,-0.01192250373,0.001543209877,0,2018-10-24
631,0,0.001547987616,0.006033182504,0,0,2018-10-25
632,0,0,-0.00299850075,0.003081664099,-0.00139275766,2018-10-26
633,0,0,0,0,0,2018-10-27
634,0,0,0,0,0,2018-10-28
635,-0.001555209953,-0.006182380216,0,0,-0.009762900976,2018-10-29
636,0,0,0,-0.007680491551,-0.01126760563,2018-10-30
637,-0.001557632399,0,-0.01353383459,-0.003095975232,0,2018-10-31
638,0,-0.001555209953,0,0,0,2018-11-01
639,0,0,0,0,0,2018-11-02
640,0,0,0,0,0,2018-11-03
641,0,0,0,0,0,2018-11-04
642,0,0.001557632399,0,0,-0.005698005698,2018-11-05
643,0,0,0,0,0.002865329513,2018-11-06
644,0,0,-0.003048780488,0,0,2018-11-07
645,0,0,0.004587155963,0.001552795031,0,2018-11-08
646,0,0,-0.001522070015,0,-0.001428571429,2018-11-09
647,0,0,0,0,0,2018-11-10
648,0,0,0,0,0,2018-11-11
649,0.001560062402,0.001555209953,0,0,-0.004291845494,2018-11-12
650,0,0,0,0,-0.002873563218,2018-11-13
651,0,0,-0.003048780488,0,0,2018-11-14
652,0,0,0,0,0,2018-11-15
653,0,0,-0.001529051988,0,-0.02305475504,2018-11-16
654,0,0,0,0,0,2018-11-17
655,0,0,0,0,0,2018-11-18
656,0,0.001552795031,0,0,0.01032448378,2018-11-19
657,0,0,0,0,0,2018-11-20
658,0,0,0.004594180704,0.004651162791,0,2018-11-21
659,0,-0.001550387597,0.001524390244,0,0,2018-11-22
660,0,0,-0.00304414003,-0.001543209877,-0.002919708029,2018-11-23
661,0,0,0,0,0,2018-11-24
662,0,0,0,0,0,2018-11-25
663,-0.001557632399,-0.001552795031,0,0,0.00878477306,2018-11-26
664,0.001560062402,0,0,0,0.007256894049,2018-11-27
665,0,0,0,-0.003091190108,0,2018-11-28
666,0,0,-0.001526717557,0,0,2018-11-29
667,0,0,0.001529051988,-0.001550387597,-0.004322766571,2018-11-30
668,0,0,0,0,0,2018-12-01
669,0,0,0,0,0,2018-12-02
670,-0.003115264798,0,0,0,-0.004341534009,2018-12-03
671,0.003125,0,0,0,0.005813953488,2018-12-04
672,-0.001557632399,0,-0.003053435115,0,0,2018-12-05
673,0,0,-0.009188361409,-0.001552795031,-0.02601156069,2018-12-06
674,0,0,0,0,0,2018-12-07
675,0,0,0,0,0,2018-12-08
676,0,0,0,0,0,2018-12-09
677,0,0,0,0,-0.00296735905,2018-12-10
678,0,0,0,0,-0.002976190476,2018-12-11
679,0,0,0,0,0,2018-12-12
680,0,-0.003110419907,-0.004636785162,-0.001555209953,-0.01940298507,2018-12-13
681,0,0,0,0,0,2018-12-14
682,0,0,0,0,0,2018-12-15
683,0,0,0,0,0,2018-12-16
684,0,0,0,0,0.001522070015,2018-12-17
685,0,0,0,0.001557632399,0.007598784195,2018-12-18
686,0,0,0.001552795031,0,0,2018-12-19
687,0,0,0,0,0,2018-12-20
688,0,0.001560062402,0.001550387597,0,-0.00754147813,2018-12-21
689,0,0,0,0,0,2018-12-22
690,0,0,0,0,0,2018-12-23
691,0,0,0,0,0,2018-12-24
692,0,0,0,0,0,2018-12-25
693,0,0,0,0,0,2018-12-26
694,0,0,0,0,0,2018-12-27
695,0,-0.001557632399,-0.001547987616,0,-0.004559270517,2018-12-28
696,0,0,0,0,0,2018-12-29
697,0,0,0,0,0,2018-12-30
698,0,0,0,0,0,2018-12-31
699,0,0,0,0,0,2019-01-01
700,0,0,-0.004651162791,0,0,2019-01-02
701,0,0,0.003115264798,0,0,2019-01-03
702,0,0,0,0,-0.004580152672,2019-01-04
703,0,0,0,0,0,2019-01-05
704,0,0,0,0,0,2019-01-06
705,0,0.001560062402,0,0,0.01073619632,2019-01-07
706,0,0,0,0,-0.001517450683,2019-01-08
707,0,0,0.001552795031,-0.001555209953,0,2019-01-09
708,0,-0.001557632399,0.001550387597,0.001557632399,0,2019-01-10
709,0,0,0,-0.001555209953,0.009118541033,2019-01-11
710,0,0,0,0,0,2019-01-12
711,0,0,0,0,0,2019-01-13
712,0,0,0,0,-0.007530120482,2019-01-14
713,0,0,0,0,0.004552352049,2019-01-15
714,0,0.001560062402,-0.003095975232,0.001557632399,0,2019-01-16
715,0,0,0,0,0,2019-01-17
716,0,-0.001557632399,-0.001552795031,-0.003110419907,-0.009063444109,2019-01-18
717,0,0,0,0,0,2019-01-19
718,0,0,0,0,0,2019-01-20
719,0.001560062402,0.001560062402,0,0,0.001524390244,2019-01-21
720,-0.001557632399,0,0,0,-0.01065449011,2019-01-22
721,0,0,-0.006220839813,-0.001560062402,0,2019-01-23
722,0,-0.001557632399,0.001564945227,0,0,2019-01-24
723,0,0,0,0,0,2019-01-25
724,0,0,0,0,0,2019-01-26
725,0,0,0,0,0,2019-01-27
726,0,-0.001560062402,0,0,0.001538461538,2019-01-28
727,0,0,0,0,-0.003072196621,2019-01-29
728,0,0,0,0,0,2019-01-30
729,0,0,-0.003125,0,0,2019-01-31
730,0,0,0,0,-0.01540832049,2019-02-01
731,0,0,0,0,0,2019-02-02
732,0,0,0,0,0,2019-02-03
733,-0.001560062402,0,0,0,0.003129890454,2019-02-04
734,0,0,0,0,0,2019-02-05
735,0,0,-0.001567398119,-0.0015625,0,2019-02-06
736,0,0,0.004709576138,0.003129890454,0,2019-02-07
737,0,0.0015625,0.003125,0,0.02496099844,2019-02-08
738,0,0,0,0,0,2019-02-09
739,0,0,0,0,0,2019-02-10
740,0,0,0,0,0,2019-02-11
741,0,0,0,0.001560062402,-0.004566210046,2019-02-12
742,0.0015625,0,-0.003115264798,-0.001557632399,0,2019-02-13
743,0,-0.001560062402,-0.003125,-0.001560062402,0,2019-02-14
744,0,0.0015625,0,0.0015625,-0.02293577982,2019-02-15
745,0,0,0,0,0,2019-02-16
746,0,0,0,0,0,2019-02-17
747,-0.001560062402,0,0,0,0.004694835681,2019-02-18
748,0,0,0,-0.001560062402,-0.001557632399,2019-02-19
749,0,0,0.001567398119,0.0015625,0,2019-02-20
750,0,0,0.001564945227,0,0,2019-02-21
751,0,0.001560062402,0,0.001560062402,0.01092043682,2019-02-22
752,0,0,0,0,0,2019-02-23
753,0,0,0,0,0,2019-02-24
754,0.0015625,-0.001557632399,0,0,0.00462962963,2019-02-25
755,0,0,0,0,0.003072196621,2019-02-26
756,-0.001560062402,0,0.0015625,0,0,2019-02-27
757,0,0,0,0,0,2019-02-28
758,0,0,0,0,0,2019-03-01
759,0,0,0,0,0,2019-03-02
760,0,0,0,0,0,2019-03-03
761,0,0,0,0,0,2019-03-04
762,0,0,0,0,0,2019-03-05
763,0,0,0,0,0,2019-03-06
764,0,0,0.003120124805,0,0,2019-03-07
765,0,0.001560062402,0,0,-0.001531393568,2019-03-08
766,0,0,0,0,0,2019-03-09
767,0,0,0,0,0,2019-03-10
768,0.0015625,-0.001557632399,0,0,-0.003067484663,2019-03-11
769,0,0,0,-0.001557632399,-0.004615384615,2019-03-12
770,0,0,-0.006220839813,-0.001560062402,0,2019-03-13
771,0,0,0,0,0,2019-03-14
772,0,0,-0.001564945227,0,-0.006182380216,2019-03-15
773,0,0,0,0,0,2019-03-16
774,0,0,0,0,0,2019-03-17
775,0,-0.001560062402,0,0,-0.00466562986,2019-03-18
776,0,0,0,-0.0015625,0.0015625,2019-03-19
777,0,0,-0.004702194357,-0.001564945227,0,2019-03-20
778,0,0.0015625,0.004724409449,0.003134796238,0,2019-03-21
779,0,0.001560062402,0.007836990596,0,0.02028081123,2019-03-22
780,0,0,0,0,0,2019-03-23
781,0,0,0,0,0,2019-03-24
782,0,0,0,0,-0.003058103976,2019-03-25
783,0,0,0,0.0046875,0.001533742331,2019-03-26
784,0.001560062402,0,0.007776049767,0.001555209953,0,2019-03-27
785,0,0,-0.001543209877,-0.003105590062,0,2019-03-28
786,0,0,0.001545595054,0.001557632399,0.007656967841,2019-03-29
787,0,0,0,0,0,2019-03-30
788,0,0,0,0,0,2019-03-31
789,0,0.001557632399,0,0,-0.007598784195,2019-04-01
790,-0.001557632399,0,0,0,0,2019-04-02
791,0,0,-0.001543209877,0,0,2019-04-03
792,0,-0.001555209953,0.001545595054,0,0,2019-04-04
793,0,-0.001557632399,-0.003086419753,0,0,2019-04-05
794,0,0,0,0,0,2019-04-06
795,0,0,0,0,0,2019-04-07
796,0,0.001560062402,0,0,0,2019-04-08
797,0,0,0,0,0.004594180704,2019-04-09
798,0,0,-0.001547987616,0,0,2019-04-10
799,0,0,0.001550387597,0,0,2019-04-11
800,0,0,-0.001547987616,0,-0.003048780488,2019-04-12
801,0,0,0,0,0,2019-04-13
802,0,0,0,0,0,2019-04-14
803,0,0,0,0,-0.001529051988,2019-04-15
804,0,0,0,-0.001555209953,0,2019-04-16
805,-0.001560062402,0,0,0.001557632399,0,2019-04-17
806,0,-0.001557632399,0,-0.001555209953,0,2019-04-18
807,0,0,0,0,0,2019-04-19
808,0,0,0,0,0,2019-04-20
809,0,0,0,0,0,2019-04-21
810,0,0,0,0,-0.007656967841,2019-04-22
811,0,0,0,-0.001557632399,-0.00462962963,2019-04-23
812,0.0015625,0,0,0,0,2019-04-24
813,0,0,-0.003100775194,0.001560062402,0,2019-04-25
814,0,0,0.003110419907,0.001557632399,0.01550387597,2019-04-26
815,0,0,0,0,0,2019-04-27
816,0,0,0,0,0,2019-04-28
817,-0.001560062402,0.001560062402,0,0,0.004580152672,2019-04-29
818,0.0015625,0,0,0,-0.001519756839,2019-04-30
819,0,0,0,0,0,2019-05-01
820,0,-0.001557632399,0.004651162791,0,0,2019-05-02
821,0,0,-0.00462962963,0,-0.006088280061,2019-05-03
822,0,0,0,0,0,2019-05-04
823,0,0,0,0,0,2019-05-05
824,-0.001560062402,0,0,0,-0.004594180704,2019-05-06
825,0,0,0,-0.001555209953,0,2019-05-07
826,0.0015625,0,-0.004651162791,0,0,2019-05-08
827,0,0,-0.003115264798,-0.001557632399,0,2019-05-09
828,0,0,-0.0015625,-0.001560062402,-0.004615384615,2019-05-10
829,0,0,0,0,0,2019-05-11
830,0,0,0,0,0,2019-05-12
831,0,0,0,0,0.004636785162,2019-05-13
832,-0.001560062402,0,0,0.0015625,-0.006153846154,2019-05-14
833,0.0015625,0,0.001564945227,0,0,2019-05-15
834,0,0,0.0015625,0.001560062402,0,2019-05-16
835,0,0.001560062402,0.004680187207,0.003115264798,0.01857585139,2019-05-17
836,0,0,0,0,0,2019-05-18
837,0,0,0,0,0,2019-05-19
838,0,0,0,0,-0.007598784195,2019-05-20
839,0,0,0,-0.003105590062,-0.007656967841,2019-05-21
840,0,0,-0.004658385093,0,0,2019-05-22
841,0,-0.001557632399,-0.001560062402,0,0,2019-05-23
842,0,0,-0.0015625,-0.001557632399,-0.01080246914,2019-05-24
843,0,0,0,0,0,2019-05-25
844,0,0,0,0,0,2019-05-26
845,0,-0.001560062402,0,0,-0.001560062402,2019-05-27
846,0,0,0,-0.001560062402,-0.0125,2019-05-28
847,0,0,-0.004694835681,-0.0015625,0,2019-05-29
848,0,0,-0.001572327044,-0.001564945227,0,2019-05-30
849,0,0,-0.003149606299,0,-0.006329113924,2019-05-31
850,0,0,0,0,0,2019-06-01
851,0,0,0,0,0,2019-06-02
852,-0.001560062402,0,0,0,-0.004777070064,2019-06-03
853,0,0,0,-0.003134796238,-0.008,2019-06-04
854,0,0,-0.001579778831,0.003144654088,0,2019-06-05
855,0,0,0,0,0,2019-06-06
856,0,-0.0015625,-0.006329113924,-0.001567398119,-0.008064516129,2019-06-07
857,0,0,0,0,0,2019-06-08
858,0,0,0,0,0,2019-06-09
859,-0.0015625,-0.001564945227,0,0,-0.009756097561,2019-06-10
860,0,0,0,-0.003139717425,-0.00328407225,2019-06-11
861,-0.001564945227,0,-0.009554140127,-0.003149606299,0,2019-06-12
862,0,-0.006269592476,-0.01286173633,-0.004739336493,0,2019-06-13
863,-0.001567398119,-0.001577287066,0,0,0,2019-06-14
864,0,0,0,0,0,2019-06-15
865,0,0,0,0,0,2019-06-16
866,0,0,0,0,0,2019-06-17
867,0,0,0,-0.001587301587,-0.02471169687,2019-06-18
868,0,0,-0.00325732899,0,0,2019-06-19
869,0,0,0,0,0,2019-06-20
870,0,0.001579778831,-0.01633986928,-0.003179650238,-0.02364864865,2019-06-21
871,0,0,0,0,0,2019-06-22
872,0,0,0,0,0,2019-06-23
873,0.004709576138,-0.001577287066,0,0,0,2019-06-24
874,0,0,0,0.006379585327,0.01730103806,2019-06-25
875,0,0,0.004983388704,0,0,2019-06-26
876,0,0.004739336493,0,-0.001584786054,0,2019-06-27
877,0,0,0,-0.003174603175,-0.01360544218,2019-06-28
878,0,0,0,0,0,2019-06-29
879,0,0,0,0,0,2019-06-30
880,0,-0.001572327044,0,0,-0.005172413793,2019-07-01
881,0.0015625,0,0,-0.001592356688,0.005199306759,2019-07-02
882,-0.001560062402,0,-0.01157024793,-0.001594896332,0,2019-07-03
883,0,-0.01102362205,-0.01672240803,-0.01118210863,0,2019-07-04
884,0,-0.003184713376,0,-0.004846526656,-0.02413793103,2019-07-05
885,0,0,0,0,0,2019-07-06
886,0,0,0,0,0,2019-07-07
887,-0.0078125,-0.006389776358,0,0,-0.005300353357,2019-07-08
888,0,0,0,0,0,2019-07-09
889,-0.006299212598,0,-0.02040816327,-0.01785714286,0,2019-07-10
890,0,-0.009646302251,-0.001736111111,0,0,2019-07-11
891,0,-0.003246753247,-0.00347826087,-0.003305785124,-0.01065719361,2019-07-12
892,0,0,0,0,0,2019-07-13
893,0,0,0,0,0,2019-07-14
894,-0.01109350238,-0.004885993485,0,0,-0.005385996409,2019-07-15
895,0,0,0,-0.004975124378,0.003610108303,2019-07-16
896,-0.003205128205,0,-0.005235602094,-0.001666666667,0,2019-07-17
897,0,-0.004909983633,-0.00350877193,-0.003338898164,0,2019-07-18
898,0,-0.003289473684,-0.005281690141,-0.003350083752,-0.01079136691,2019-07-19
899,0,0,0,0,0,2019-07-20
900,0,0,0,0,0,2019-07-21
901,-0.01286173633,-0.00495049505,0,0,-0.007272727273,2019-07-22
902,-0.004885993485,0,0,-0.01176470588,-0.009157509158,2019-07-23
903,-0.003273322422,0,-0.01769911504,-0.001700680272,0,2019-07-24
904,0,-0.008291873964,0.001801801802,-0.001703577513,0,2019-07-25
905,0,-0.003344481605,-0.001798561151,-0.001706484642,0.001848428835,2019-07-26
906,0,0,0,0,0,2019-07-27
907,0,0,0,0,0,2019-07-28
908,-0.008210180624,-0.003355704698,0,0,-0.00184501845,2019-07-29
909,-0.004966887417,0,0,-0.008547008547,-0.003696857671,2019-07-30
910,-0.001663893511,0,0.003603603604,0.003448275862,0,2019-07-31
911,0,-0.01851851852,-0.0197486535,-0.01890034364,0,2019-08-01
912,0,0,0,-0.001751313485,-0.00185528757,2019-08-02
913,0,0,0,0,0,2019-08-03
914,0,0,0,0,0,2019-08-04
915,-0.01833333333,-0.003430531732,0,0,0.02044609665,2019-08-05
916,-0.001697792869,0,0,0,-0.014571949,2019-08-06
917,0,0,-0.001831501832,-0.00350877193,0,2019-08-07
918,0,-0.005163511188,-0.005504587156,-0.003521126761,0,2019-08-08
919,0,-0.001730103806,-0.007380073801,-0.005300353357,-0.02033271719,2019-08-09
920,0,0,0,0,0,2019-08-10
921,0,0,0,0,0,2019-08-11
922,-0.003401360544,-0.003466204506,0,0,0.003773584906,2019-08-12
923,-0.001706484642,0,0,-0.001776198934,-0.001879699248,2019-08-13
924,-0.001709401709,0,0.001858736059,0,0,2019-08-14
925,0,-0.00347826087,0.00185528757,-0.001779359431,0,2019-08-15
926,0,-0.001745200698,-0.009259259259,-0.005347593583,-0.001883239171,2019-08-16
927,0,0,0,0,0,2019-08-17
928,0,0,0,0,0,2019-08-18
929,-0.003424657534,-0.003496503497,0,0,0.007547169811,2019-08-19
930,-0.001718213058,0,0,0,-0.001872659176,2019-08-20
931,-0.001721170396,0,-0.007476635514,-0.008960573477,0,2019-08-21
932,0,-0.005263157895,-0.003766478343,-0.001808318264,0,2019-08-22
933,0,-0.00176366843,0.003780718336,0.001811594203,-0.003752345216,2019-08-23
934,0,0,0,0,0,2019-08-24
935,0,0,0,0,0,2019-08-25
936,-0.003448275862,0,0,0,0.01129943503,2019-08-26
937,0,0,0,0.007233273056,0.01303538175,2019-08-27
938,0,0,0,-0.001795332136,0,2019-08-28
939,0,-0.003533568905,0,-0.001798561151,0,2019-08-29
940,0,-0.001773049645,0.005649717514,-0.009009009009,-0.01102941176,2019-08-30
941,0,0,0,0,0,2019-08-31
942,0,0,0,0,0,2019-09-01
943,-0.008650519031,-0.005328596803,0,0,0.005576208178,2019-09-02
944,-0.005235602094,0,0,-0.007272727273,-0.009242144177,2019-09-03
945,-0.00350877193,0,-0.007490636704,-0.003663003663,0,2019-09-04
946,0,-0.01071428571,-0.003773584906,-0.001838235294,0,2019-09-05
947,0,-0.005415162455,-0.003787878788,-0.005524861878,-0.01865671642,2019-09-06
948,0,0,0,0,0,2019-09-07
949,0,0,0,0,0,2019-09-08
950,-0.01408450704,-0.007259528131,0,0,-0.005703422053,2019-09-09
951,-0.005357142857,0,0,-0.005555555556,0.001912045889,2019-09-10
952,-0.003590664273,0,-0.005703422053,-0.003724394786,0,2019-09-11
953,0,-0.009140767824,-0.007648183556,-0.007476635514,0,2019-09-12
954,0,-0.00184501845,0,0,0,2019-09-13
955,0,0,0,0,0,2019-09-14
956,0,0,0,0,0,2019-09-15
957,-0.01441441441,0,0,0,-0.01908396947,2019-09-16
958,-0.005484460695,0,0,-0.01506591337,-0.009727626459,2019-09-17
959,-0.005514705882,0,-0.02119460501,-0.001912045889,0,2019-09-18
960,0,-0.02402957486,-0.02165354331,-0.01340996169,0,2019-09-19
961,0,-0.001893939394,0,-0.001941747573,-0.04322200393,2019-09-20
962,0,0,0,0,0,2019-09-21
963,0,0,0,0,0,2019-09-22
964,-0.003696857671,-0.003795066414,0,0,0.008213552361,2019-09-23
965,0,0,0,-0.003891050584,0.002036659878,2019-09-24
966,0,0,-0.008048289738,0,0,2019-09-25
967,0,-0.00380952381,-0.006085192698,0,0,2019-09-26
968,0,-0.003824091778,-0.004081632653,-0.0078125,-0.01219512195,2019-09-27
969,0,0,0,0,0,2019-09-28
970,0,0,0,0,0,2019-09-29
971,0,-0.003838771593,0,0,-0.002057613169,2019-09-30
972,-0.00185528757,0,0,-0.001968503937,-0.00412371134,2019-10-01
973,0,0,-0.01024590164,-0.003944773176,0,2019-10-02
974,0,-0.005780346821,-0.008281573499,0,0,2019-10-03
975,0,-0.003875968992,-0.002087682672,-0.007920792079,-0.016563147,2019-10-04
976,0,0,0,0,0,2019-10-05
977,0,0,0,0,0,2019-10-06
978,-0.01115241636,-0.005836575875,0,0,0.004210526316,2019-10-07
